"Station","Date","Time","Interval","Air max","Air max time","Air min","Air min time","Air avg","RH avg","Precip","Chill hrs","Hrs 32F","Hrs 85F","Hrs 95F"
20161005,2400,1440,75,14:48,43,06:05,58,64,0.00,3.4,0.0,6.4,0.00,
20161006,2400,1440,78,15:53,40,05:30,59,61,0.00,6.4,0.0,6.9,0.00,
20161007,2400,1440,81,15:37,43,05:47,61,61,0.00,4.8,0.0,4.4,0.00,
20161008,2400,1440,91,17:09,45,05:52,65,57,0.00,1.9,0.0,3.2,0.00,
20161009,2400,1440,92,13:54,46,04:45,68,53,0.00,0.0,0.0,2.2,0.00,
20161010,2400,1440,89,16:40,47,06:38,68,51,0.00,0.0,0.0,3.0,0.00,
20161011,2400,1440,81,15:09,50,06:11,64,63,0.00,0.0,0.0,7.2,0.00,
20161012,2400,1440,81,15:43,46,06:33,62,66,0.00,.6,0.0,7.6,0.00,
20161013,2400,1440,81,15:02,46,05:57,62,67,0.00,.9,0.0,7.2,0.00,
20161014,2400,1440,81,12:21,49,06:30,65,63,0.00,0.0,0.0,9.4,0.00,
20161015,2400,1440,82,13:47,57,04:25,69,67,0.00,0.0,0.0,10.3,0.00,
20161016,2400,1440,78,13:06,58,22:50,68,64,0.00,0.0,0.0,9.2,0.00,
20161017,2400,1440,74,14:57,53,23:13,64,65,0.00,0.0,0.0,6.3,0.00,
20161018,2400,1440,74,15:16,48,23:21,59,67,0.00,0.0,0.0,5.2,0.00,
20161019,2400,1440,75,14:25,40,06:18,57,68,0.00,6.1,0.0,5.8,0.00,
20161020,2400,1440,79,15:24,43,05:53,60,67,0.00,3.9,0.0,7.4,0.00,
20161021,2400,1440,83,14:56,45,06:30,62,65,0.00,1.8,0.0,4.7,0.00,
20161022,2400,1440,84,14:23,45,06:23,64,66,0.00,1.4,0.0,7.7,0.00,
20161023,2400,1440,83,13:06,50,05:21,65,61,0.00,0.0,0.0,8.3,0.00,
20161024,2400,1440,77,14:38,51,23:20,64,63,.04,0.0,0.0,6.5,0.00,
20161025,2400,1440,80,14:06,51,02:55,63,64,0.00,0.0,0.0,7.8,0.00,
20161026,2400,1440,88,15:43,46,06:12,65,62,0.00,.4,0.0,3.5,0.00,
20161027,2400,1440,77,12:36,48,04:51,63,76,.12,0.0,0.0,6.2,0.00,
20161028,2400,1440,75,15:21,57,23:55,63,89,.41,0.0,0.0,4.2,0.00,
20161029,2400,1440,76,13:24,54,06:08,64,84,.01,0.0,0.0,6.4,0.00,
20161030,2400,1440,71,13:02,51,23:44,62,85,.11,0.0,0.0,.1,0.00,
20161031,2400,1440,71,15:29,48,05:30,57,83,0.00,0.0,0.0,1.4,0.00,
20161101,2400,1440,68,14:55,47,23:58,57,80,0.00,0.0,0.0,.4,0.00,
20161102,2400,1440,75,15:11,42,06:44,56,80,0.00,4.0,0.0,3.8,0.00,
20161103,2400,1440,77,16:22,43,06:06,57,82,0.00,3.7,0.0,4.7,0.00,
20161104,2400,1440,78,15:40,45,06:00,59,80,.01,1.1,0.0,6.1,0.00,
20161105,2400,1440,79,15:09,45,05:26,60,80,0.00,1.4,0.0,6.8,0.00,
20161106,2400,1440,70,15:03,47,07:07,57,88,0.00,0.0,0.0,.0,0.00,
20161107,2400,1440,77,15:20,47,06:15,59,80,0.00,0.0,0.0,5.2,0.00,
20161108,2400,1440,80,14:54,46,06:39,60,81,0.00,.5,0.0,6.9,0.00,
20161109,2400,1440,80,15:20,48,06:20,60,83,0.00,0.0,0.0,6.2,0.00,
20161110,2400,1440,84,15:07,47,06:05,61,81,0.00,0.0,0.0,6.2,0.00,
20161111,2400,1440,83,15:10,49,06:59,65,74,0.00,0.0,0.0,7.4,0.00,
20161112,2400,1440,81,15:16,52,23:18,63,74,0.00,0.0,0.0,5.9,0.00,
20161113,2400,1440,80,15:44,46,04:09,58,82,0.00,0.0,0.0,5.4,0.00,
20161114,2400,1440,80,16:19,44,06:54,59,77,0.00,2.1,0.0,6.4,0.00,
20161115,2400,1440,74,13:12,43,06:58,57,80,0.00,4.1,0.0,4.8,0.00,
20161116,2400,1440,63,15:06,41,22:56,56,56,0.00,2.4,0.0,0.0,0.00,
20161117,2400,1440,63,14:21,33,06:41,47,73,0.00,13.4,0.0,0.0,0.00,
20161118,2400,1440,71,14:49,34,04:29,50,64,0.00,10.9,0.0,1.3,0.00,
20161119,2400,1440,69,12:58,37,03:18,53,62,0.00,8.6,0.0,0.0,0.00,
20161120,2400,1440,68,12:19,43,04:45,54,78,.48,5.7,0.0,.8,0.00,
20161121,2400,1440,61,14:24,43,23:33,54,89,.13,2.0,0.0,0.0,0.00,
20161122,2400,1440,61,16:01,39,05:12,47,91,0.00,13.8,0.0,0.0,0.00,
20161123,2400,1440,61,14:40,39,23:36,49,83,.01,11.2,0.0,0.0,0.00,
20161124,2400,1440,62,16:00,33,06:02,45,82,0.00,14.8,0.0,0.0,0.00,
20161125,2400,1440,61,15:05,32,05:48,45,84,0.00,13.3,1.8,0.0,0.00,
20161126,2400,1440,60,11:14,34,05:02,46,86,.28,8.9,0.0,0.0,0.00,
20161127,2400,1440,58,14:18,39,22:20,49,86,.25,5.8,0.0,0.0,0.00,
20161128,2400,1440,57,14:04,44,00:01,50,82,.01,7.6,0.0,0.0,0.00,
20161129,2400,1440,61,15:33,38,23:55,48,85,0.00,6.5,0.0,0.0,0.00,
20161130,2400,1440,61,15:20,34,04:12,44,87,0.00,15.8,0.0,0.0,0.00,
20161201,2400,1440,53,15:28,35,23:38,45,90,0.00,13.2,0.0,0.0,0.00,
20161202,2400,1440,55,14:12,33,03:19,41,89,0.00,17.4,0.0,0.0,0.00,
20161203,2400,1440,61,15:47,31,06:10,43,85,0.00,15.8,2.6,0.0,0.00,
20161204,2400,1440,63,14:52,32,07:22,44,80,0.00,15.0,.5,0.0,0.00,
20161205,2400,1440,55,15:27,33,05:05,43,90,0.00,15.1,0.0,0.0,0.00,
20161206,2400,1440,52,15:23,33,23:44,43,94,0.00,16.7,0.0,0.0,0.00,
20161207,2400,1440,52,15:10,29,05:12,40,88,.01,12.6,9.0,0.0,0.00,
20161208,2400,1440,56,15:51,45,04:25,51,94,.20,1.8,0.0,0.0,0.00,
20161209,2400,1440,69,15:05,50,07:40,57,88,0.00,0.0,0.0,0.0,0.00,
20161210,2400,1440,68,14:02,55,00:01,61,86,0.00,0.0,0.0,0.0,0.00,
20161211,2400,1440,65,13:48,50,23:58,57,82,0.00,0.0,0.0,0.0,0.00,
20161212,2400,1440,58,15:14,46,07:35,51,84,0.00,.4,0.0,0.0,0.00,
20161213,2400,1440,67,15:48,47,01:50,54,83,0.00,0.0,0.0,0.0,0.00,
20161214,2400,1440,69,13:57,42,07:05,54,80,0.00,6.1,0.0,0.0,0.00,
20161215,2400,1440,58,11:09,51,01:48,55,93,1.12,0.0,0.0,0.0,0.00,
20161216,2400,1440,57,03:29,40,23:59,50,74,.19,4.5,0.0,0.0,0.00,
20161217,2400,1440,51,14:43,31,06:52,40,82,0.00,18.5,1.6,0.0,0.00,
20161218,2400,1440,54,16:10,29,06:09,38,82,0.00,18.7,9.6,0.0,0.00,
20161219,2400,1440,56,15:48,28,07:45,37,86,0.00,18.3,10.4,0.0,0.00,
20161220,2400,1440,55,15:06,28,07:25,38,86,0.00,18.4,10.5,0.0,0.00,
20161221,2400,1440,57,15:37,31,02:24,41,87,0.00,16.8,3.2,0.0,0.00,
20161222,2400,1440,58,14:13,31,03:51,41,89,0.00,16.8,6.3,0.0,0.00,
20161223,2400,1440,53,15:14,37,01:29,46,91,.27,9.6,0.0,0.0,0.00,
20161224,2400,1440,51,14:44,32,24:00,42,82,0.00,16.1,.1,0.0,0.00,
20161225,2400,1440,50,15:01,29,05:40,37,84,0.00,19.3,8.3,0.0,0.00,
20161226,2400,1440,53,15:13,30,07:37,39,83,0.00,18.1,6.8,0.0,0.00,
20161227,2400,1440,54,16:13,28,07:31,39,80,0.00,17.4,7.8,0.0,0.00,
20161228,2400,1440,56,16:05,29,07:35,40,80,0.00,16.6,8.1,0.0,0.00,
20161229,2400,1440,59,14:37,30,07:34,43,82,0.00,14.9,4.2,0.0,0.00,
20161230,2400,1440,52,15:17,37,04:22,45,92,0.00,12.4,0.0,0.0,0.00,
20161231,2400,1440,46,00:57,39,05:43,43,98,.12,21.4,0.0,0.0,0.00,
20170101,2400,1440,53,13:36,36,07:53,44,87,0.00,13.0,0.0,0.0,0.00,
20170102,2400,1440,50,13:23,38,08:05,44,87,0.00,16.0,0.0,0.0,0.00,
20170103,2400,1440,56,14:56,40,00:05,49,76,.18,8.4,0.0,0.0,0.00,
20170104,2400,1440,56,19:53,49,02:13,53,94,.38,0.0,0.0,0.0,0.00,
20170105,2400,1440,55,00:02,34,23:58,49,83,.07,5.6,0.0,0.0,0.00,
20170106,2400,1440,54,14:56,29,07:32,40,80,0.00,16.8,6.8,0.0,0.00,
20170107,2400,1440,58,17:04,45,00:01,52,95,.46,2.3,0.0,0.0,0.00,
20170108,2400,1440,73,13:54,55,08:08,61,84,.34,0.0,0.0,2.7,0.00,
20170109,2400,1440,60,13:21,54,09:52,57,82,.07,0.0,0.0,0.0,0.00,
20170110,2400,1440, , , , , , , , , , , ,
20170111,2400,1440,59,12:30,50,24:00,54,87,0.00,0.0,0.0,0.0,0.00,
20170112,2400,1440,53,14:27,43,23:16,49,93,.20,4.8,0.0,0.0,0.00,
20170113,2400,1440,51,16:33,39,06:13,43,94,.30,19.8,0.0,0.0,0.00,
20170114,2400,1440,48,14:18,39,02:56,44,90,.02,16.8,0.0,0.0,0.00,
20170115,2400,1440,47,13:26,40,01:12,45,78,0.00,16.2,0.0,0.0,0.00,
20170116,2400,1440,51,16:15,36,22:43,44,76,0.00,17.5,0.0,0.0,0.00,
20170117,2400,1440,57,14:49,31,06:18,41,90,0.00,17.1,5.1,0.0,0.00,
20170118,2400,1440,58,11:19,37,02:09,47,86,0.00,9.0,0.0,0.0,0.00,
20170119,2400,1440,59,13:58,46,07:48,52,81,0.00,0.0,0.0,0.0,0.00,
20170120,2400,1440,54,15:48,44,23:02,49,88,.01,2.2,0.0,0.0,0.00,
20170121,2400,1440,56,13:08,40,04:08,48,81,.90,8.7,0.0,0.0,0.00,
20170122,2400,1440,57,12:39,47,05:20,51,87,.47,0.0,0.0,0.0,0.00,
20170123,2400,1440,56,16:28,38,23:06,46,86,.27,13.6,0.0,0.0,0.00,
20170124,2400,1440,54,14:06,33,07:04,43,83,.01,15.3,0.0,0.0,0.00,
20170125,2400,1440,57,15:57,31,05:17,41,87,0.00,17.2,1.6,0.0,0.00,
20170126,2400,1440,55,15:24,33,07:14,42,87,0.00,16.8,0.0,0.0,0.00,
20170127,2400,1440,59,16:28,33,07:49,44,81,0.00,14.9,.1,0.0,0.00,
20170128,2400,1440,64,16:51,31,05:50,44,79,0.00,14.8,2.8,0.0,0.00,
20170129,2400,1440,60,15:51,30,07:08,44,84,0.00,14.5,3.3,0.0,0.00,
20170130,2400,1440,63,15:03,33,06:43,46,88,.01,13.9,0.0,0.0,0.00,
20170131,2400,1440,69,16:32,37,05:51,48,87,.01,11.5,0.0,0.0,0.00,
20170201,2400,1440,66,16:04,38,04:06,52,79,0.00,8.9,0.0,0.0,0.00,
20170202,2400,1440,64,15:13,50,05:40,57,73,.08,0.0,0.0,0.0,0.00,
20170203,2400,1440,68,15:59,51,23:59,59,84,.10,0.0,0.0,0.0,0.00,
20170204,2400,1440,66,16:36,44,06:36,54,83,0.00,3.2,0.0,0.0,0.00,
20170205,2400,1440,60,15:55,42,03:37,52,90,.11,7.1,0.0,0.0,0.00,
20170206,2400,1440,59,13:36,52,03:39,56,92,.16,0.0,0.0,0.0,0.00,
20170207,2400,1440,67,14:51,53,00:56,60,87,.04,0.0,0.0,0.0,0.00,
20170208,2400,1440,68,13:59,58,06:49,63,90,0.00,0.0,0.0,0.0,0.00,
20170209,2400,1440,63,16:01,57,22:44,60,94,.05,0.0,0.0,0.0,0.00,
20170210,2400,1440,61,14:40,53,22:46,57,97,.51,0.0,0.0,0.0,0.00,
20170211,2400,1440,54,16:15,46,06:56,51,86,.01,0.0,0.0,0.0,0.00,
20170212,2400,1440,63,16:37,42,06:00,51,86,0.00,5.9,0.0,0.0,0.00,
20170213,2400,1440,64,14:41,41,06:25,52,86,0.00,7.9,0.0,0.0,0.00,
20170214,2400,1440,70,16:38,43,06:48,54,84,0.00,2.3,0.0,0.0,0.00,
20170215,2400,1440,74,16:25,45,07:14,58,80,0.00,.5,0.0,2.4,0.00,
20170216,2400,1440,58,16:05,51,09:37,54,80,.17,0.0,0.0,0.0,0.00,
20170217,2400,1440,57,12:21,51,05:19,54,88,.65,0.0,0.0,0.0,0.00,
20170218,2400,1440,67,15:53,49,06:52,56,77,0.00,0.0,0.0,0.0,0.00,
20170219,2400,1440,58,13:46,47,07:31,52,76,.07,0.0,0.0,0.0,0.00,
20170220,2400,1440,64,17:04,52,00:56,57,84,.31,0.0,0.0,0.0,0.00,
20170221,2400,1440,68,15:17,49,23:44,59,71,.04,0.0,0.0,0.0,0.00,
20170222,2400,1440,57,15:49,42,23:58,51,70,0.00,3.0,0.0,0.0,0.00,
20170223,2400,1440,54,15:46,34,05:19,43,71,0.00,14.5,0.0,0.0,0.00,
20170224,2400,1440,58,16:24,31,05:56,43,69,0.00,14.1,2.9,0.0,0.00,
20170225,2400,1440,57,15:51,31,06:29,43,74,0.00,13.9,1.7,0.0,0.00,
20170226,2400,1440,59,16:12,34,07:06,46,72,0.00,9.5,0.0,0.0,0.00,
20170227,2400,1440,59,14:15,39,23:54,49,71,0.00,10.3,0.0,0.0,0.00,
20170228,2400,1440,60,16:11,34,07:08,46,70,0.00,12.8,0.0,0.0,0.00,
20170301,2400,1440,64,15:13,33,06:14,48,70,0.00,10.9,.3,0.0,0.00,
20170302,2400,1440,68,15:41,35,06:42,50,71,0.00,9.9,0.0,0.0,0.00,
20170303,2400,1440,72,16:24,35,05:48,53,71,0.00,8.5,0.0,.6,0.00,
20170304,2400,1440,70,15:38,41,06:35,54,71,0.00,5.2,0.0,0.0,0.00,
20170305,2400,1440,55,13:31,37,23:46,48,75,.07,4.7,0.0,0.0,0.00,
20170306,2400,1440,59,15:38,31,04:51,45,67,0.00,12.4,2.6,0.0,0.00,
20170307,2400,1440,64,16:16,33,06:35,48,70,0.00,9.8,0.0,0.0,0.00,
20170308,2400,1440,68,17:21,38,06:02,52,75,0.00,8.1,0.0,0.0,0.00,
20170309,2400,1440,72,15:26,42,06:47,56,75,0.00,6.9,0.0,2.9,0.00,
20170310,2400,1440,71,15:32,47,05:26,59,82,0.00,0.0,0.0,.7,0.00,
20170311,2400,1440,75,16:15,46,04:45,60,80,0.00,.1,0.0,5.7,0.00,
20170312,2400,1440,78,15:01,49,04:09,61,76,0.00,0.0,0.0,6.2,0.00,
20170313,2400,1440,82,16:38,46,05:59,63,67,0.00,.2,0.0,7.9,0.00,
20170314,2400,1440,89,17:35,50,06:53,68,66,0.00,0.0,0.0,5.5,0.00,
20170315,2400,1440,87,15:04,53,06:31,69,58,0.00,0.0,0.0,4.1,0.00,
20170316,2400,1440,76,15:48,51,06:30,63,72,0.00,0.0,0.0,5.6,0.00,
20170317,2400,1440,82,16:01,47,06:32,64,69,0.00,0.0,0.0,8.1,0.00,
20170318,2400,1440,83,17:19,53,06:19,65,67,0.00,0.0,0.0,8.6,0.00,
20170319,2400,1440,76,15:13,49,05:57,62,69,0.00,0.0,0.0,5.6,0.00,
20170320,2400,1440,72,12:54,54,06:47,63,60,0.00,0.0,0.0,3.1,0.00,
20170321,2400,1440,72,15:46,53,23:59,63,72,.07,0.0,0.0,.5,0.00,
20170322,2400,1440,65,13:28,46,05:11,53,82,.16,0.0,0.0,0.0,0.00,
20170323,2400,1440,66,16:10,41,06:04,53,74,0.00,4.5,0.0,0.0,0.00,
20170324,2400,1440,62,11:57,47,01:24,54,79,.09,0.0,0.0,0.0,0.00,
20170325,2400,1440,64,16:50,49,24:00,55,88,.49,0.0,0.0,0.0,0.00,
20170326,2400,1440,66,16:09,45,06:30,55,80,0.00,1.9,0.0,0.0,0.00,
20170327,2400,1440,66,15:33,49,22:53,57,68,.01,0.0,0.0,0.0,0.00,
20170328,2400,1440,69,16:49,41,04:25,55,73,0.00,4.7,0.0,0.0,0.00,
20170329,2400,1440,75,15:03,46,05:18,60,70,0.00,0.0,0.0,5.8,0.00,
20170330,2400,1440,66,14:30,49,04:20,59,60,0.00,0.0,0.0,0.0,0.00,
20170331,2400,1440,68,16:45,46,06:45,55,51,0.00,.3,0.0,0.0,0.00,
20170401,2400,1440,76,15:55,43,06:08,60,59,0.00,2.5,0.0,6.1,0.00,
20170402,2400,1440,79,16:04,47,06:07,63,63,0.00,0.0,0.0,8.4,0.00,
20170403,2400,1440,76,15:25,48,06:21,62,56,0.00,0.0,0.0,6.6,0.00,
20170404,2400,1440,79,14:50,44,05:29,61,54,0.00,3.1,0.0,7.7,0.00,
20170405,2400,1440,84,15:57,47,05:44,65,54,0.00,0.0,0.0,9.4,0.00,
20170406,2400,1440,72,13:05,54,05:45,62,60,.01,0.0,0.0,1.8,0.00,
20170407,2400,1440,64,04:20,53,07:59,58,76,.31,0.0,0.0,0.0,0.00,
20170408,2400,1440,60,12:34,43,23:58,53,75,.04,1.7,0.0,0.0,0.00,
20170409,2400,1440,66,16:18,36,04:44,51,72,0.00,9.2,0.0,0.0,0.00,
20170410,2400,1440,70,15:12,40,06:19,55,65,0.00,7.3,0.0,.2,0.00,
20170411,2400,1440,74,17:55,48,00:22,60,68,0.00,0.0,0.0,5.3,0.00,
20170412,2400,1440,79,14:53,50,05:21,64,59,0.00,0.0,0.0,8.3,0.00,
20170413,2400,1440,68,13:36,50,23:56,58,67,.04,0.0,0.0,0.0,0.00,
20170414,2400,1440,67,15:47,43,05:47,54,56,0.00,4.2,0.0,0.0,0.00,
20170415,2400,1440,73,15:52,40,06:08,57,62,0.00,6.8,0.0,4.7,0.00,
20170416,2400,1440,77,13:09,47,05:49,61,66,.07,0.0,0.0,7.2,0.00,
20170417,2400,1440,77,15:28,56,03:25,64,74,.02,0.0,0.0,6.6,0.00,
20170418,2400,1440,67,15:44,52,23:20,58,90,.11,0.0,0.0,0.0,0.00,
20170419,2400,1440,74,15:08,48,02:36,61,66,0.00,0.0,0.0,6.3,0.00,
20170420,2400,1440,74,14:18,48,05:26,61,59,0.00,0.0,0.0,5.5,0.00,
20170421,2400,1440,78,16:19,45,05:45,62,62,0.00,.9,0.0,7.4,0.00,
20170422,2400,1440,81,14:04,49,05:51,65,63,0.00,0.0,0.0,9.5,0.00,
20170423,2400,1440,75,16:12,53,06:12,63,47,0.00,0.0,0.0,6.4,0.00,
20170424,2400,1440,70,14:15,49,04:50,60,60,0.00,0.0,0.0,.3,0.00,
20170425,2400,1440,73,15:16,50,05:01,60,59,0.00,0.0,0.0,3.5,0.00,
20170426,2400,1440,75,15:32,49,05:10,63,69,0.00,0.0,0.0,7.7,0.00,
20170427,2400,1440,77,15:21,54,05:56,64,59,0.00,0.0,0.0,7.1,0.00,
20170428,2400,1440,76,14:49,51,05:42,63,43,0.00,0.0,0.0,7.0,0.00,
20170429,2400,1440,80,15:44,44,04:59,63,49,0.00,4.0,0.0,8.7,0.00,
20170430,2400,1440,85,15:39,47,05:46,67,50,0.00,0.0,0.0,3.9,0.00,
20170501,2400,1440,88,16:30,50,05:38,69,55,0.00,0.0,0.0,3.7,0.00,
20170502,2400,1440,90,16:23,55,05:47,73,55,0.00,0.0,0.0,3.0,0.00,
20170503,2400,1440,97,17:11,60,05:06,78,57,0.00,0.0,0.0,3.7,3.25,
20170504,2400,1440,100,16:19,62,05:02,80,52,0.00,0.0,0.0,5.2,6.22,
20170505,2400,1440,84,13:59,58,23:59,72,49,0.00,0.0,0.0,5.8,0.00,
20170506,2400,1440,67,16:33,53,05:52,59,48,0.00,0.0,0.0,0.0,0.00,
20170507,2400,1440,71,16:49,49,05:05,58,75,.16,0.0,0.0,.9,0.00,
20170508,2400,1440,80,16:49,52,03:34,66,65,0.00,0.0,0.0,9.8,0.00,
20170509,2400,1440,87,15:37,55,05:07,71,57,0.00,0.0,0.0,3.0,0.00,
20170510,2400,1440,85,15:12,55,05:04,69,57,0.00,0.0,0.0,5.3,0.00,
20170511,2400,1440,82,15:00,53,04:28,67,58,0.00,0.0,0.0,10.8,0.00,
20170512,2400,1440,71,16:22,53,23:53,60,49,0.00,0.0,0.0,1.7,0.00,
20170513,2400,1440,73,16:18,46,05:34,59,48,0.00,.3,0.0,5.9,0.00,
20170514,2400,1440,73,15:28,46,05:32,60,48,0.00,0.0,0.0,6.7,0.00,
20170515,2400,1440,75,15:20,47,05:44,60,56,0.00,0.0,0.0,5.2,0.00,
20170516,2400,1440,75,15:49,48,03:18,62,56,0.00,0.0,0.0,8.1,0.00,
20170517,2400,1440,76,15:33,52,04:07,63,53,0.00,0.0,0.0,7.5,0.00,
20170518,2400,1440,82,16:18,45,05:15,65,52,0.00,.4,0.0,10.3,0.00,
20170519,2400,1440,89,15:31,51,05:31,71,49,0.00,0.0,0.0,3.6,0.00,
20170520,2400,1440,92,16:21,53,05:25,74,53,0.00,0.0,0.0,3.3,0.00,
20170521,2400,1440,96,15:17,57,05:07,77,50,0.00,0.0,0.0,3.2,2.76,
20170522,2400,1440,97,15:49,59,05:28,78,47,0.00,0.0,0.0,4.0,4.59,
20170523,2400,1440,99,17:21,61,04:38,80,50,0.00,0.0,0.0,4.2,5.64,
20170524,2400,1440,88,15:48,62,05:35,76,52,0.00,0.0,0.0,4.2,0.00,
20170525,2400,1440,81,16:31,50,05:31,67,53,0.00,0.0,0.0,10.6,0.00,
20170526,2400,1440,76,17:10,51,05:02,63,66,0.00,0.0,0.0,6.4,0.00,
20170527,2400,1440,82,16:57,52,05:14,67,63,0.00,0.0,0.0,10.2,0.00,
20170528,2400,1440,88,16:06,54,04:57,72,59,0.00,0.0,0.0,3.7,0.00,
20170529,2400,1440,91,15:42,58,04:35,74,57,0.00,0.0,0.0,4.7,0.00,
20170530,2400,1440,88,15:05,59,05:25,73,49,0.00,0.0,0.0,4.7,0.00,
20170531,2400,1440,78,14:16,59,08:25,67,59,0.00,0.0,0.0,7.8,0.00,
20170601,2400,1440,85,16:23,58,05:13,72,55,0.00,0.0,0.0,5.1,0.00,
20170602,2400,1440,91,16:52,57,05:18,75,54,0.00,0.0,0.0,4.2,0.00,
20170603,2400,1440,94,16:11,59,05:10,78,51,0.00,0.0,0.0,4.7,2.31,
20170604,2400,1440,93,15:53,61,05:28,78,30,0.00,0.0,0.0,4.8,0.00,
20170605,2400,1440,92,16:42,54,05:20,74,34,0.00,0.0,0.0,4.7,0.00,
20170606,2400,1440, , , , , , , , , , , ,
20170607,2400,1440, , , , , , , , , , , ,
20170608,2400,1440,85,15:14,54,04:55,71,48,0.00,0.0,0.0,5.6,0.00,
20170609,2400,1440,83,15:42,61,23:58,72,56,0.00,0.0,0.0,14.0,0.00,
20170610,2400,1440,78,16:18,55,06:16,66,46,0.00,0.0,0.0,9.1,0.00,
20170611,2400,1440,75,17:03,51,23:10,62,49,0.00,0.0,0.0,5.8,0.00,
20170612,2400,1440,75,16:36,44,04:52,62,55,0.00,1.7,0.0,8.3,0.00,
20170613,2400,1440,82,17:23,49,05:14,67,56,0.00,0.0,0.0,10.6,0.00,
20170614,2400,1440,89,15:44,54,05:12,73,55,0.00,0.0,0.0,5.4,0.00,
20170615,2400,1440,92,14:58,60,05:24,76,47,0.00,0.0,0.0,4.8,0.00,
20170616,2400,1440,95,15:45,61,04:41,79,53,0.00,0.0,0.0,5.0,.31,
20170617,2400,1440,97,15:27,67,05:13,83,54,0.00,0.0,0.0,6.6,5.14,
20170618,2400,1440,105,16:53,68,05:03,87,51,0.00,0.0,0.0,6.0,8.16,
20170619,2400,1440,105,16:15,72,05:25,89,50,0.00,0.0,0.0,9.0,9.23,
20170620,2400,1440,106,15:25,72,05:00,89,47,0.00,0.0,0.0,9.2,9.12,
20170621,2400,1440,102,15:15,72,04:47,87,48,0.00,0.0,0.0,9.8,7.87,
20170622,2400,1440,106,15:38,70,04:39,89,52,0.00,0.0,0.0,10.9,9.01,
20170623,2400,1440,102,15:55,71,05:22,86,47,0.00,0.0,0.0,11.0,7.47,
20170624,2400,1440,99,16:29,68,04:44,83,53,0.00,0.0,0.0,7.3,4.48,
20170625,2400,1440,101,15:44,68,04:55,84,53,0.00,0.0,0.0,5.9,6.81,
20170626,2400,1440,98,17:00,62,05:14,79,48,0.00,0.0,0.0,5.7,3.65,
20170627,2400,1440,92,16:04,59,05:24,76,55,0.00,0.0,0.0,4.7,0.00,
20170628,2400,1440,93,15:58,58,04:51,76,47,0.00,0.0,0.0,4.6,0.00,
20170629,2400,1440,95,16:29,58,05:09,78,44,0.00,0.0,0.0,4.6,.90,
20170630,2400,1440,94,16:38,58,04:55,78,45,0.00,0.0,0.0,5.5,0.00,
20170701,2400,1440,91,15:28,65,03:49,77,47,0.00,0.0,0.0,5.2,0.00,
20170702,2400,1440,97,16:39,58,05:10,78,53,0.00,0.0,0.0,4.6,.66,
20170703,2400,1440,97,16:07,63,05:15,80,53,0.00,0.0,0.0,5.3,3.48,
20170704,2400,1440,102,17:25,61,05:26,81,51,0.00,0.0,0.0,4.6,5.38,
20170705,2400,1440,97,15:41,67,04:55,81,47,0.00,0.0,0.0,5.8,3.69,
20170706,2400,1440,98,16:55,65,04:35,81,48,0.00,0.0,0.0,5.0,5.09,
20170707,2400,1440,101,16:04,67,04:44,85,42,0.00,0.0,0.0,8.3,6.99,
20170708,2400,1440,103,14:06,70,05:16,85,42,0.00,0.0,0.0,6.1,6.24,
20170709,2400,1440,100,17:21,65,05:31,82,48,0.00,0.0,0.0,5.6,3.08,
20170710,2400,1440,102,16:32,65,05:28,84,48,0.00,0.0,0.0,5.9,7.31,
20170711,2400,1440,101,15:27,64,05:09,84,41,0.00,0.0,0.0,6.5,6.68,
20170712,2400,1440,99,16:34,63,05:19,82,42,0.00,0.0,0.0,6.3,5.57,
20170713,2400,1440,99,15:08,62,05:06,81,48,0.00,0.0,0.0,5.1,6.05,
20170714,2400,1440,100,15:44,64,05:37,83,45,0.00,0.0,0.0,6.5,6.36,
20170715,2400,1440,100,15:29,64,05:36,82,46,0.00,0.0,0.0,5.8,5.37,
20170716,2400,1440,101,15:39,70,01:18,84,51,0.00,0.0,0.0,7.5,6.69,
20170717,2400,1440,103,15:47,64,04:56,84,45,0.00,0.0,0.0,5.3,7.55,
20170718,2400,1440,99,15:48,64,05:34,82,30,0.00,0.0,0.0,6.3,5.85,
20170719,2400,1440,96,16:00,59,05:18,79,37,0.00,0.0,0.0,4.7,3.62,
20170720,2400,1440,95,16:51,60,05:43,78,40,0.00,0.0,0.0,4.3,2.76,
20170721,2400,1440,95,17:08,60,05:37,78,46,0.00,0.0,0.0,4.7,0.00,
20170722,2400,1440,97,16:49,63,04:31,79,50,0.00,0.0,0.0,4.8,2.49,
20170723,2400,1440,103,16:38,63,04:13,83,51,0.00,0.0,0.0,4.8,6.51,
20170724,2400,1440,98,16:22,66,05:01,82,44,0.00,0.0,0.0,6.0,4.01,
20170725,2400,1440,98,17:34,62,05:27,79,51,0.00,0.0,0.0,5.1,3.64,
20170726,2400,1440,96,16:59,63,04:53,80,54,0.00,0.0,0.0,4.4,.77,
20170727,2400,1440,99,16:24,66,05:17,83,44,0.00,0.0,0.0,6.8,5.16,
20170728,2400,1440,102,16:26,64,05:24,84,42,0.00,0.0,0.0,6.8,6.92,
20170729,2400,1440,101,16:26,63,05:41,83,43,0.00,0.0,0.0,5.3,5.65,
20170730,2400,1440,100,16:15,64,05:44,81,51,0.00,0.0,0.0,4.7,5.38,
